X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.1700921278925,39.7776365576783,12014,Indiana Ave & Blackford St,50394,39.777629,-86.170087
-86.1673181276273,39.7758475569705,12015,Indiana Ave & West St,50396,39.77584,-86.167313
-86.1654551264146,39.7745215570525,12016,Indiana Ave & Michigan St,50397,39.774514,-86.16545
-86.163686125277,39.773057557239,12017,Indiana Ave & Senate Ave,50398,39.77305,-86.163681
-86.1634201259063,39.7716475567128,12018,Senate Ave & New York St,50399,39.77164,-86.163415
-86.162188124724,39.7699865560774,12019,Ohio St & Capitol Ave,50400,39.769979,-86.162183
-86.1593381248952,39.7699515563641,12020,Ohio St & Illinois St,50401,39.769944,-86.159333
-86.156463123645,39.7698765569474,12021,Ohio St & Pennsylvania St,50402,39.769869,-86.156458
-86.1520441220609,39.7697575569471,12022,Ohio St & Alabama St,50404,39.76975,-86.152039
-86.1472511212712,39.7763165589049,12023,Massachusetts Ave & Park Ave,50409,39.776309,-86.147246
-86.1451511207751,39.7782305591809,12024,College Ave & Arch St,50410,39.778223,-86.145146
-86.1450221202068,39.7805835592228,12025,College Ave & 10th St,50412,39.780576,-86.145017
-86.1446381215521,39.7843295597756,12026,College Ave & 14th St,50414,39.784322,-86.144633
-86.1446731214242,39.7883275605504,12027,College Ave & 16th St,50417,39.78832,-86.144668
-86.1425531208887,39.7884735609804,12028,16th St & Bellefontaine St,50419,39.788466,-86.142548
-86.1389131200261,39.7884875613566,12029,16th St & Yandes St,50421,39.78848,-86.138908
-86.1371731194734,39.7884945614343,12030,16th St & Columbia Ave,50422,39.788487,-86.137168
-86.135283118579,39.7889285606818,12031,A J Brown Ave & 16th St,50432,39.788921,-86.135278
-86.1353501186312,39.7920325614823,12032,A J Brown Ave & 19th St,50434,39.792025,-86.135345
-86.1353671192116,39.7939315617957,12033,Dr A J Brown St & 20th St,50435,39.793924,-86.135362
-86.135461119969,39.7994115638036,12034,A J Brown Ave & 23rd St,50440,39.799404,-86.135456
-86.135130119675,39.8033165642931,12035,25th & A J Brown Ave,50442,39.803309,-86.135125
-86.1311301183253,39.8033385640072,12036,25th St & Ralston Ave,50444,39.803331,-86.131125
-86.1291301179545,39.8033525640935,12037,25th St & Sangster Ave,50445,39.803345,-86.129125
-86.1266541174459,39.8033915640457,12038,25th St & Baltimore Ave,50447,39.803384,-86.126649
-86.1240961164117,39.8033485640459,12039,25th St & Hillside Ave,50449,39.803341,-86.124091
-86.120564115681,39.803394565167,12040,25th & Keystone Ave,50451,39.803387,-86.120559
-86.1169051144476,39.8033865652253,12041,25th St & Rural St,50454,39.803379,-86.1169
-86.1122881133965,39.8033955655133,12042,25th St & Dearborn St,50457,39.803388,-86.112283
-86.1093841130235,39.8034045656458,12043,25th St & Adams St,50459,39.803397,-86.109379
-86.1058531120021,39.8033815656361,12044,25th St & Gale St,50461,39.803374,-86.105848
-86.1042621104749,39.8033795657662,12045,25th St & Station St,50462,39.803372,-86.104257
-86.1024211110134,39.8037845655052,12046,Sherman Dr & 25th St,50463,39.803777,-86.102416
-86.1025001107428,39.8067655665185,12047,Sherman Dr & 28th St,50465,39.806758,-86.102495
-86.1025271103957,39.8104665671639,12048,Sherman Dr & 30th St,50467,39.810459,-86.102522
-86.1026041111493,39.8152725669902,12049,Sherman Dr & 33rd St,50469,39.815265,-86.102599
-86.1026291113102,39.8186195689576,12050,Sherman Dr & 34th St,50472,39.818612,-86.102624
-86.1026591114101,39.8217455691568,12051,Sherman Dr & 36th St,50474,39.821738,-86.102654
-86.1026871125998,39.8247045697528,12052,Sherman Dr & 38th St,50475,39.824697,-86.102682
-86.1028251131234,39.8266345696153,12053,Sherman Dr - 3850 N,50476,39.826627,-86.10282
-86.1027571120775,39.8246005698961,12054,Sherman Dr & 37th St,50477,39.824593,-86.102752
-86.1027921122253,39.8219955690039,12055,Sherman Dr & 36th St,50478,39.821988,-86.102787
-86.1027591119782,39.8178555676554,12056,Sherman Dr & 34th St,50480,39.817848,-86.102754
-86.1027281115998,39.8151375682488,12057,Sherman Dr & 33rd St,50482,39.81513,-86.102723
-86.1026541111544,39.8105765668162,12058,Sherman Dr & 31st St,50484,39.810569,-86.102649
-86.102525110907,39.8069375664695,12059,Sherman Dr & 28th St,50486,39.80693,-86.10252
-86.1025771105429,39.8036465652615,12060,Sherman Dr & 25th St,50487,39.803639,-86.102572
-86.1052911110599,39.8034555652819,12061,25th St & Gale St,50489,39.803448,-86.105286
-86.1095051116798,39.8034475651528,12062,25th St & Adams St,50491,39.80344,-86.1095
-86.1118901130616,39.8034605647817,12063,25th St & Dearborn St,50503,39.803453,-86.111885
-86.1166241153829,39.8034535648215,12064,25th St & Rural St,50506,39.803446,-86.116619
-86.1207031165086,39.8034555654292,12065,25th St & Tacoma Ave,50509,39.803448,-86.120698
-86.1237751171295,39.8034965643396,12066,25th St & Hillside Ave,50511,39.803489,-86.12377
-86.1262021168531,39.8034675642831,12067,25th St & Baltimore Ave,50513,39.80346,-86.126197
-86.1289211173765,39.8034565638191,12068,25th St & Sangster Ave,50515,39.803449,-86.128916
-86.1313111189567,39.8034205637079,12069,25th St & Ralston Ave,50517,39.803413,-86.131306
-86.1356781197259,39.8031495640128,12070,A J Brown Ave & 25th St,50520,39.803142,-86.135673
-86.1356161199727,39.7997375630931,12071,A J Brown Ave & 23rd St,50522,39.79973,-86.135611
-86.1355371193523,39.7941095620957,12072,Dr A J Brown St & 20th St,50525,39.794102,-86.135532
-86.135502119857,39.7923505619579,12073,A J Brown Ave & 19th St,50526,39.792343,-86.135497
-86.1390631200696,39.7885535613565,12074,16th St & Yandes St,50531,39.788546,-86.139058
-86.1422731203467,39.7885705607307,12075,16th St & Bellefontaine St,50534,39.788563,-86.142268
-86.144496121339,39.7885665609554,12076,16th St & College Ave,50536,39.788559,-86.144491
-86.1475891219094,39.7885155605764,12077,16th St & Park Ave,50538,39.788508,-86.147584
-86.1495301228293,39.7882105608471,12078,Central Ave & 16th St,50539,39.788203,-86.149525
-86.1495191226803,39.7846285599622,12079,Central Ave & 13th St,50540,39.784621,-86.149514
-86.1494801226221,39.7821225596476,12080,Central Ave & 11th St,50542,39.782115,-86.149475
-86.1502641217427,39.7742395577716,12081,Massachusetts Ave & New Jersey St,50546,39.774232,-86.150259
-86.1525451222423,39.7722125575343,12082,Alabama St & Massachusetts Ave,50547,39.772205,-86.15254
-86.1452261215598,39.7787415590072,12083,College Ave & Arch St,50554,39.778734,-86.145221
-86.1458641222088,39.7883935608506,12084,16th St & College Ave,50556,39.788386,-86.145859
-86.1515131230891,39.7884065602426,12085,16th St & Alabama St,50557,39.788399,-86.151508
-86.1488881229139,39.7883915608145,12086,16th St & Central Ave,50558,39.788384,-86.148883
-86.1526841226656,39.7686925571615,12087,Alabama St & Market St,50600,39.768685,-86.152679
-86.1493021210406,39.7668155564319,12088,Washington St & East St,50602,39.766808,-86.149297
-86.1474691196844,39.7667515564321,12089,Washington St & Park Ave,50603,39.766744,-86.147464
-86.1398081182372,39.7668925576604,12090,Washington St & Southeastern Ave,50605,39.766885,-86.139803
-86.1350271172861,39.7669805565359,12091,Washington St & Oriental St,50607,39.766973,-86.135022
-86.1302731153743,39.7673095574724,12092,Washington St & State Ave,50610,39.767302,-86.130268
-86.1251691143212,39.7676505577742,12093,Washington St & Hamilton Ave,50613,39.767643,-86.125164
-86.1221601129725,39.7678815583165,12094,Washington St & Keystone Ave,50615,39.767874,-86.122155
-86.1192831124811,39.7681195580253,12095,Washington St & Tacoma Ave,50616,39.768112,-86.119278
-86.1158511108554,39.7683715589077,12096,Washington St & Rural St,50618,39.768364,-86.115846
-86.1118581103763,39.768655559176,12097,Washington St & Gray St,50621,39.768648,-86.111853
-86.1097171093684,39.7687715587579,12098,Washington St & Lasalle St,50622,39.768764,-86.109712
-86.1040311078053,39.7690725591136,12099,Washington St & Kealing Ave,50624,39.769065,-86.104026
-86.1018581077548,39.7691795590406,12100,Washington St & Sherman Dr,50625,39.769172,-86.101853
-86.0987461072374,39.769336559576,12101,Washington St & Chester Dr,50627,39.769329,-86.098741
-86.092775104707,39.7696475597257,12102,Washington St & Linwood Ave,50630,39.76964,-86.09277
-86.0872921027673,39.7699415600246,12103,Washington St & Dequincy St,50633,39.769934,-86.087287
-86.0826671021397,39.7701505608345,12104,Washington St & Emerson Ave,50635,39.770143,-86.082662
-86.078471100833,39.7703605607814,12105,Washington St & Hawthorne Ln,50637,39.770353,-86.078466
-86.072691098327,39.770648561525,12106,Washington St & Ritter Ave,50639,39.770641,-86.072686
-86.0705000986829,39.7707565613771,12107,Washington St & Audubon Rd,50640,39.770749,-86.070495
-86.0674100965218,39.7709095613763,12108,Washington St & Bolton Ave,50641,39.770902,-86.067405
-86.0629530959431,39.7711395613696,12109,Washington St & Webster Ave,50643,39.771132,-86.062948
-86.0596740947852,39.7713045617617,12110,Washington St & Sheridan Ave,50644,39.771297,-86.059669
-86.0572810947464,39.7714245624975,12111,Washington St & Ridgeview Dr,50645,39.771417,-86.057276
-86.0542150937002,39.7715855617628,12112,Washington St & Kitley Ave,50646,39.771578,-86.05421
-86.0502600929551,39.7717995626079,12113,Washington St & Edmondson Ave,50648,39.771792,-86.050255
-86.0394010893551,39.772312563309,12114,Washington St & Shortridge Rd,50649,39.772305,-86.039396
-86.0359870878367,39.7725155629352,12115,Washington St & Burbank Rd,50650,39.772508,-86.035982
-86.0332660869322,39.772606564092,12116,Washington St & Old Trails Rd,50651,39.772599,-86.033261
-86.0256720851817,39.7730035631407,12117,Washington St & Franklin Rd,50653,39.772996,-86.025667
-86.0236630853817,39.7730785640508,12118,Washington St & Cecil Ave,50654,39.773071,-86.023658
-86.0190250833909,39.7733485645638,12119,Washington St & Eaton Ave,50656,39.773341,-86.01902
-86.0166840821855,39.7734705643833,12120,Washington St & Gibson Ave,50657,39.773463,-86.016679
-86.0136010821623,39.7736365641514,12121,Washington St & Routiers Ave,50658,39.773629,-86.013596
-86.009912080597,39.7737985646079,12122,Washington St & Post Rd,50659,39.773791,-86.009907
-86.0071630807633,39.7739735648158,12123,Washington St & Galeston Ave,50660,39.773966,-86.007158
-86.0016600784883,39.7742015652688,12124,Washington St - 9400 E,50663,39.774194,-86.001655
-85.9979680774471,39.7744365652881,12125,Washington St - 9500 E,50664,39.774429,-85.997963
-85.9937350757859,39.7746105663321,12126,Washington St - Cherry Tree Plaza - 9600 E,50665,39.774603,-85.99373
-85.9868820733868,39.7749265655642,12127,Washington St - 10200 E,50667,39.774919,-85.986877
-85.9805810726325,39.7752595666121,12128,Washington St & Washington Pointe Dr,50668,39.775252,-85.980576
-85.9777180715386,39.7753965670797,12129,Washington St - 10700 E,50669,39.775389,-85.977713
-85.9751550706758,39.7754905668848,12130,Washington St - 10800 E,50670,39.775483,-85.97515
-85.971002070071,39.7757355673377,12131,Washington St & German Church Rd,50671,39.775728,-85.970997
-85.9648060667294,39.7760225673782,12132,Washington St & Hugo St,50672,39.776015,-85.964801
-85.9622440665241,39.7750415676383,12133,Meijer E Washington St,50674,39.775034,-85.962239
-85.9672750684971,39.7760825672653,12134,Washington St & Monroe St,50675,39.776075,-85.96727
-85.971885070343,39.7758395669445,12135,Washington St & German Church Rd,50676,39.775832,-85.97188
-85.9763990710244,39.7756415667248,12136,Washington St - 10700 E,50678,39.775634,-85.976394
-85.9793450717144,39.7755455661233,12137,Washington St - 10600 E,50679,39.775538,-85.97934
-85.982276072988,39.7754025663473,12138,Washington St - 10400 E,50680,39.775395,-85.982271
-85.9909910746055,39.7750195657837,12139,Washington St & Mitthoefer Rd,50681,39.775012,-85.990986
-85.9940600760366,39.7748325653144,12140,Washington St - 9600 E,50682,39.774825,-85.994055
-85.9983530770574,39.7746165658703,12141,Washington St & Delbrick Ln,50683,39.774609,-85.998348
-86.0018750780307,39.7744205651047,12142,Washington St - 9400 E,50684,39.774413,-86.00187
-86.0069290804414,39.7741745655412,12143,Washington St & Galeston Ave,50686,39.774167,-86.006924
-86.0088780810964,39.774083564899,12144,Washington St & Post Rd,50687,39.774076,-86.008873
-86.0130110821693,39.7738605642515,12145,Washington St & Routiers Ave,50689,39.773853,-86.013006
-86.0165250824804,39.7736855646855,12146,Washington St & Gibson Ave,50690,39.773678,-86.01652
-86.0194670839574,39.7735275645334,12147,Washington St & Eaton Ave,50691,39.77352,-86.019462
-86.0227670841989,39.7733615638866,12148,Washington St & Cecil Ave,50692,39.773354,-86.022762
-86.0260040854485,39.7731945638585,12149,Washington St & Franklin Rd,50693,39.773187,-86.025999
-86.0344580879247,39.7727345635525,12150,Washington St & Mitchner Ave,50694,39.772727,-86.034453
-86.0369450886406,39.7726115639481,12151,Washington St & Sadlier Dr,50695,39.772604,-86.03694
-86.0412590898168,39.7724325625615,12152,Washington St & Shortridge Rd,50696,39.772425,-86.041254
-86.0510040931491,39.7718905623213,12153,Washington St & Elizabeth St,50697,39.771883,-86.050999
-86.0552420940953,39.7716425618852,12154,Washington St & Kitley Ave,50700,39.771635,-86.055237
-86.0573170942522,39.7715535621817,12155,Washington St & Ridgeview Dr,50701,39.771546,-86.057312
-86.0599560949259,39.7714075614149,12156,Washington St & Sheridan Ave,50702,39.7714,-86.059951
-86.0638470956238,39.771204561862,12157,Washington St & Arlington Ave,50704,39.771197,-86.063842
-86.0667920970427,39.7710495609145,12158,Washington St & Bolton Ave,50705,39.771042,-86.066787
-86.0700810982414,39.7708955607011,12159,Washington St & Audubon Rd,50706,39.770888,-86.070076
-86.0727100985679,39.7707595608113,12160,Washington St & Johnson Ave,50707,39.770752,-86.072705
-86.0782151001586,39.7704875606328,12161,Washington St & Hawthorne Ln,50709,39.77048,-86.07821
-86.0835891024515,39.7702245606918,12162,Washington St & Emerson Ave,50712,39.770217,-86.083584
-86.0872561035081,39.7700435602585,12163,Washington St & Dequincy St,50714,39.770036,-86.087251
-86.0924231051151,39.7697805599388,12164,Washington St & Linwood Ave,50717,39.769773,-86.092418
-86.0984481055137,39.769469559852,12165,Washington St & Chester Ave,50720,39.769462,-86.098443
-86.1018731076209,39.7692925590101,12166,Washington St & Sherman Dr,50722,39.769285,-86.101868
-86.109398109159,39.768942558934,12167,Washington St & Lasalle St,50725,39.768935,-86.109393
-86.1115181095957,39.7688245588452,12168,Washington St & Gray St,50726,39.768817,-86.111513
-86.1162401109871,39.7684825586494,12169,Washington St & Rural St,50729,39.768475,-86.116235
-86.1197741127732,39.7682025584445,12170,Washington St & Tacoma St,50731,39.768195,-86.119769
-86.1216191127982,39.7680605577347,12171,Washington St & Keystone Ave,50732,39.768053,-86.121614
-86.1257191148414,39.7677615579174,12172,Washington St & Hamilton Ave,50734,39.767754,-86.125714
-86.1317001161308,39.7673285580207,12173,Washington St & Summit St,50738,39.767321,-86.131695
-86.1351741165753,39.767081557351,12174,Washington St & Oriental St,50740,39.767074,-86.135169
-86.1395811176954,39.7670285569987,12175,Washington St & Cruse St,50742,39.767021,-86.139576
-86.1449341195322,39.7669755570772,12176,Washington St & Davidson St,50743,39.766968,-86.144929
-86.147154120517,39.7669475565106,12177,Washington St & Park Ave,50744,39.76694,-86.147149
-86.1688641271258,39.7673195559924,12178,Washington St & West St - White River State Park,50750,39.767312,-86.168859
-86.1769801296929,39.7646465545395,12179,Washington St & White River Pkwy W Dr,50752,39.764639,-86.176975
-86.1877731326348,39.767244554367,12180,Washington St & Harding St,50753,39.767237,-86.187768
-86.1925091336782,39.7667755545866,12181,Washington St & Miley Ave,50756,39.766768,-86.192504
-86.196651134835,39.7663615545019,12182,Washington St & Belmont Ave,50758,39.766354,-86.196646
-86.2003051357812,39.7659965542654,12183,Washington St & Tremont St,50759,39.765989,-86.2003
-86.2026721366717,39.7657625535096,12184,Washington St & Belleview Pl,50760,39.765755,-86.202667
-86.2070831379181,39.7653145538826,12185,Washington St & Warman Ave,50762,39.765307,-86.207078
-86.2095241386684,39.7650185533809,12186,Washington St & Hancock St,50763,39.765011,-86.209519
-86.2123641391841,39.7646495537148,12187,Washington St & Tibbs Ave,50764,39.764642,-86.212359
-86.2172551411559,39.7632955529604,12188,Washington St & Alton Ave,50766,39.763288,-86.21725
-86.2207671414164,39.7620845526786,12189,Washington St & Rochester Ave,50768,39.762077,-86.220762
-86.2232251422395,39.7612515519557,12190,Washington St & Livingston Ave,50769,39.761244,-86.22322
-86.2264721424661,39.7602585519935,12191,Washington St & McClure St,50770,39.760251,-86.226467
-86.2280831437272,39.7597565518462,12192,Washington St & Lockburn St,50771,39.759749,-86.228078
-86.230890144381,39.7589055510503,12193,Washington St & Wichser Ave,50772,39.758898,-86.230885
-86.2327311452854,39.75832355147,12194,Washington St & Lyons Ave,50773,39.758316,-86.232726
-86.2348741459325,39.7576595500546,12195,Washington St & Roena St,50774,39.757652,-86.234869
-86.2366121465398,39.7571185507169,12196,Washington St & Fleming St,50775,39.757111,-86.236607
-86.2390641468845,39.7563735503512,12197,Washington St & Edgehill Rd,50776,39.756366,-86.239059
-86.2414481475092,39.7556425505066,12198,Washington St & Cole St,50777,39.755635,-86.241443
-86.2439031482804,39.7548775496878,12199,Washington St & Auburn St,50778,39.75487,-86.243898
-86.2463931484108,39.7541295494678,12200,Washington St - 5250 W,50779,39.754122,-86.246388
-86.24994014992,39.7530375488798,12201,Washington St & Lynhurst Dr,50780,39.75303,-86.249935
-86.251594149277,39.7525385488216,12202,Washington St & Biltmore Ave,50781,39.752531,-86.251589
-86.2536021499228,39.7519085484937,12203,Washington St & Norfolk St,50782,39.751901,-86.253597
-86.2572491514807,39.7507505484656,12204,Washington St & Morris St,50784,39.750743,-86.257244
-86.2595951517871,39.7498245477619,12205,Washington St & Morris St,50793,39.749817,-86.25959
-86.2575171514684,39.7505235480226,12206,Washington St & Whitcomb Ave,50794,39.750516,-86.257512
-86.2554951510354,39.7511465482872,12207,Washington St & Worth Ave,50795,39.751139,-86.25549
-86.2535681501388,39.751740549037,12208,Washington St & Norfolk St,50796,39.751733,-86.253563
-86.2507451501819,39.7525975493416,12209,Washington St & Lynhurst Dr,50797,39.75259,-86.25074
-86.2490741495055,39.7531085494232,12210,Washington St & Lynhurst Dr,50798,39.753101,-86.249069
-86.2457251477728,39.7541275500335,12211,Washington St & Fuller Dr,50799,39.75412,-86.24572
-86.2416201469005,39.7554075498223,12212,Washington St & Woodrow Ave,50800,39.7554,-86.241615
-86.2387541457454,39.7563085499667,12213,Washington St & Edgehill Rd,50801,39.756301,-86.238749
-86.2369341462859,39.7568665504703,12214,Washington St & Fleming St,50802,39.756859,-86.236929
-86.2345851454516,39.757586550295,12215,Washington St & Roena St,50803,39.757579,-86.23458
-86.2327971454482,39.7581335509447,12216,Washington St & Lyons Ave,50804,39.758126,-86.232792
-86.2307141444208,39.7587645512244,12217,Washington St & Collier St,50805,39.758757,-86.230709
-86.2283161432222,39.7595035513806,12218,Washington St & Foltz St,50806,39.759496,-86.228311
-86.226261143325,39.7601555517795,12219,Washington St & McClure St,50807,39.760148,-86.226256
-86.2235721430676,39.76097055171,12220,Washington St & Luett Ave,50808,39.760963,-86.223567
-86.2207871410077,39.7618865518143,12221,Washington St & Rochester Ave,50809,39.761879,-86.220782
-86.2170051400557,39.7631865522171,12222,Washington St & Alton Ave,50810,39.763179,-86.217
-86.2120151394641,39.7645805528752,12223,Washington St & Tibbs Ave,50812,39.764573,-86.21201
-86.2094991385426,39.764926553336,12224,Washington St & Hancock St,50813,39.764919,-86.209494
-86.206634138227,39.7652095528437,12225,Washington St & Warman Ave,50814,39.765202,-86.206629
-86.2021771372282,39.7656495532704,12226,Washington St & Mount St,50816,39.765642,-86.202172
-86.1992011361359,39.7659385539447,12227,Washington St & Tremont St,50817,39.765931,-86.199196
-86.1963931354097,39.766225553431,12228,Washington St & Belmont Ave,50818,39.766218,-86.196388
-86.1930201337184,39.7665835543382,12229,Washington St & Reichwein St,50820,39.766576,-86.193015
-86.1880401334398,39.7670535550891,12230,Washington St & Harding St,50822,39.767046,-86.188035
-86.185608131961,39.7672185543525,12231,Washington St & White River Pkwy W Dr,50823,39.767211,-86.185603
-86.1817931307581,39.7656045548896,12232,Washington St - Indianapolis Zoo - 1200 W,50824,39.765597,-86.181788
-86.1769111290937,39.7644015540416,12233,Washington St & White River Pkwy W Dr,50825,39.764394,-86.176906
-86.1703471266804,39.7650055557957,12234,Washington St & Victory Field - 800 W,50826,39.764998,-86.170342
-86.243461146969,39.7548305500047,12235,Washington St & Auburn St,50831,39.754823,-86.243456
-86.1816601306975,39.7658775548285,12236,Washington St & Zoo Entrance,50832,39.76587,-86.181655
-86.2716561556853,39.7463635467469,12237,Washington St & Dukane Way,50836,39.746356,-86.271651
-86.2750611556241,39.7453185469764,12238,Washington St & Brant St,50837,39.745311,-86.275056
-86.2773881568315,39.7446125459354,12239,Washington St & Sigsbee St,50838,39.744605,-86.277383
-86.282112158634,39.743156545317,12240,Washington St & Banner Ave,50839,39.743149,-86.282107
-86.2851871593802,39.7421935456599,12241,Washington St & Western Dr,50840,39.742186,-86.285182
-86.2896131606014,39.7408735448902,12242,Washington St & Girls School Rd,50841,39.740866,-86.289608
-86.2951551614579,39.7391115443453,12243,Washington St & Research Way,50842,39.739104,-86.29515
-86.3023171641736,39.7368925429367,12244,Washington St & Hamblem Dr,50843,39.736885,-86.302312
-86.3098691656671,39.7345615429995,12245,Washington St & New Haven Dr,50844,39.734554,-86.309864
-86.3161731668557,39.7326165413934,12246,Washington St & Burke Ave,50845,39.732609,-86.316168
-86.3157101669812,39.7325495416032,12247,Washington St & Burke Ave,50846,39.732542,-86.315705
-86.3101511659475,39.7342335427825,12248,Washington St & New Haven Dr,50847,39.734226,-86.310146
-86.3027061636701,39.7365885436519,12249,Washington St & Hamblen Dr,50848,39.736581,-86.302701
-86.2954971614306,39.7388215437464,12250,Washington St & Research Way,50849,39.738814,-86.295492
-86.2893591595261,39.7407265448694,12251,Washington St & Girls School Rd,50850,39.740719,-86.289354
-86.2855491586191,39.7419575446843,12252,Washington St & Western Dr,50851,39.74195,-86.285544
-86.2813971578851,39.7431855457965,12253,Washington St & Banner Ave,50852,39.743178,-86.281392
-86.2770461571246,39.744523546268,12254,Washington St & Sigsbee St,50853,39.744516,-86.277041
-86.2746231563317,39.7452685455789,12255,Washington St & Brant St,50854,39.745261,-86.274618
-86.2730921558919,39.7457395460204,12256,Washington St & Dukane Way,50855,39.745732,-86.273087
-86.3003811611978,39.7147385399996,12257,Indianapolis Airport,50857,39.714731,-86.300376
-86.3190371676249,39.7308975419783,12258,Bridgeport Rd & Washington St,50860,39.73089,-86.319032
-86.3191221681839,39.7308585421484,12259,Bridgeport Rd & Washington St,50861,39.730851,-86.319117
-86.0098740800032,39.7740535646839,12260,Washington St & Post Rd,50878,39.774046,-86.009869
-86.3193801651856,39.7006115361836,12261,W Perimeter Rd & Bridgeport Rd,50879,39.700604,-86.319375
-86.3207411666185,39.7014125365234,12262,W Perimeter Rd & North Service Rd,50880,39.701405,-86.320736
-86.2989541622557,39.7377585434116,12263,Washington St & Hoffman Rd,50881,39.737751,-86.298949
-86.2988031622337,39.7379585441252,12264,Washington St & Hoffman Rd,50882,39.737951,-86.298798
-86.3054511645559,39.7357555431137,12265,Washington St - 8201 W,50883,39.735748,-86.305446
-86.3054661638145,39.735935542711,12266,Washington St - 8202 W,50884,39.735928,-86.305461
-86.1873491323956,39.7665685544943,12267,Harding Street & Washington Street,50885,39.766561,-86.187344
-86.313485163457,39.6990755357861,12268,South Service Rd and West Perimeter Rd,50886,39.699068,-86.31348
-86.1889471322944,39.7666245546357,12269,Wash-Harding Non Public Stop,50887,39.766617,-86.188942
-86.3234851685406,39.7230335395239,12270,W Perimeter Rd & Express Scripts,50888,39.723026,-86.32348
-86.3232991683291,39.7225775395559,12271,W Perimeter Rd & Express Scripts N Dr,50889,39.72257,-86.323294
-86.1667751266619,39.776487556962,12272,MLK St & Walnut St,50900,39.77648,-86.16677
-86.1682921279383,39.7819705587372,12273,MLK St & 11th St,50901,39.781963,-86.168287
-86.1683141280381,39.7841975591119,12274,MLK St & 12th St,50902,39.78419,-86.168309
-86.1683241279985,39.785610558729,12275,MLK St & Ransom St,50904,39.785603,-86.168319
-86.1683361283432,39.7886585596837,12276,MLK St & 16th St,50905,39.788651,-86.168331
-86.1684161289095,39.7928165600383,12277,MLK St - 2000 N,50907,39.792809,-86.168411
-86.16879312867,39.7952395613773,12278,MLK St & 21st St,50908,39.795232,-86.168788
-86.1694671303368,39.7992855613942,12279,MLK St & 23rd St,50910,39.799278,-86.169462
-86.1700441299397,39.801377562084,12280,MLK St & 24th St,50911,39.80137,-86.170039
-86.1704031298938,39.8027245617084,12281,MLK St & 25th St,50912,39.802717,-86.170398
-86.1712291304237,39.8047825624077,12282,MLK St & 26th St,50913,39.804775,-86.171224
-86.1728311314208,39.8081415629026,12283,MLK St & 29th St,50915,39.808134,-86.172826
-86.1736711318209,39.8099165634873,12284,MLK St & 30th St,50916,39.809909,-86.173666
-86.1752531323268,39.8131815635651,12285,MLK St & I-65 117 Ramp B,50918,39.813174,-86.175248
-86.1763591337654,39.8155405642214,12286,MLK St & 34th St,50920,39.815533,-86.176354
-86.177220134113,39.8173405648991,12287,MLK St & 36th St,50921,39.817333,-86.177215
-86.179050134292,39.821189565054,12288,MLK St & Golden Hill Dr,50923,39.821182,-86.179045
-86.1810541357935,39.8254325656983,12289,Michigan Rd & 38th St,50925,39.825425,-86.181049
-86.1832601364387,39.8300025664258,12290,Michigan Rd & 42nd St,50926,39.829995,-86.183255
-86.1904191396549,39.8448305693483,12291,Michigan Rd & Grandview Dr,50928,39.844823,-86.190414
-86.1922791403141,39.8487145699059,12292,Michigan Rd & 53rd St,50930,39.848707,-86.192274
-86.1943411416361,39.853310570006,12293,Michigan Rd & Oles Dr,50931,39.853303,-86.194336
-86.1959711427963,39.8563955698819,12294,Michigan Rd & Kessler Blvd W Dr,50932,39.856388,-86.195966
-86.1975021429414,39.8594825714865,12295,Michigan Rd & 58th St,50933,39.859475,-86.197497
-86.198530143596,39.8616025713271,12296,Michigan Rd & 60th St,50934,39.861595,-86.198525
-86.2001011448372,39.8648375724742,12297,Michigan Rd & Fox Hill Dr,50935,39.86483,-86.200096
-86.2018511446592,39.8684905726536,12298,Michigan Rd & 62nd St,50937,39.868483,-86.201846
-86.2032691459536,39.8714085729663,12299,Michigan Rd & 64th St,50940,39.871401,-86.203264
-86.2044421462085,39.8738135733492,12300,Michigan Rd & Coil St,50942,39.873806,-86.204437
-86.2059201465536,39.8768835736037,12301,Michigan Rd & 66th St,50944,39.876876,-86.205915
-86.2061071471345,39.8791545741455,12302,Township Line Rd & 69th St,50946,39.879147,-86.206102
-86.2030301468576,39.8827805747449,12303,Township Line Rd & Stockbridge Dr,50947,39.882773,-86.203025
-86.2030371464047,39.8845835758588,12304,Township Line Rd & Rue De Margot Dr,50948,39.884576,-86.203032
-86.2038231462957,39.886282575312,12305,Westlane Rd & Township Line Rd,50949,39.886275,-86.203818
-86.2089741477094,39.8850855753208,12306,Westlane Rd & Michigan Rd,50950,39.885078,-86.208969
-86.2111431491332,39.8877085758311,12307,Michigan Rd & Hiland Dr,50951,39.887701,-86.211138
-86.212125150933,39.8897795758799,12308,Michigan Rd & 76th St,50953,39.889772,-86.21212
-86.2138281513057,39.8933095762046,12309,Michigan Rd & Private Dr,50954,39.893302,-86.213823
-86.2152861510231,39.8964405771299,12310,Michigan Rd & 79th St,50955,39.896433,-86.215281
-86.2167361518941,39.8994125772813,12311,Michigan Rd - 8000 N,50957,39.899405,-86.216731
-86.219588153594,39.9052985786939,12312,Michigan Rd & Double Tree Blvd,50959,39.905291,-86.219583
-86.2209251543272,39.9080505791257,12313,Michigan Rd - 8400 N,50960,39.908043,-86.22092
